VariableCode,RegionCode,YearCode,AggValue
rgdpo,CMR,1997,30811.95703125000000000
pop,CMR,1997,14.70996100000000000
rgdpo,CMR,1998,32222.42578125000000000
pop,CMR,1998,15.10863000000000000
rgdpo,CMR,1999,33564.24609375000000000
pop,CMR,1999,15.51424900000000000
rgdpo,CMR,2000,34954.55468750000000000
pop,CMR,2000,15.92771300000000000
rgdpo,CMR,2001,35857.60937500000000000
pop,CMR,2001,16.34936400000000000
rgdpo,CMR,2002,37010.14062500000000000
pop,CMR,2002,16.77943400000000000
rgdpo,CMR,2003,39158.10546875000000000
pop,CMR,2003,17.21859100000000000
rgdpo,CMR,2004,40278.07421875000000000
pop,CMR,2004,17.66757600000000000
rgdpo,CMR,2005,41918.98828125000000000
pop,CMR,2005,18.12699900000000000
rgdpo,CMR,2006,44380.31250000000000000
pop,CMR,2006,18.59710900000000000
rgdpo,CMR,2007,45567.51953125000000000
pop,CMR,2007,19.07810000000000000
rgdpo,CMR,2008,46982.23437500000000000
pop,CMR,2008,19.57041800000000000
rgdpo,CMR,2009,47588.90234375000000000
pop,CMR,2009,20.07452200000000000
rgdpo,HTI,1980,10007.92968750000000000
pop,HTI,1980,5.68883200000000000
rgdpo,HTI,1981,9658.04687500000000000
pop,HTI,1981,5.81867300000000000
rgdpo,HTI,1982,9133.62988281250000000
pop,HTI,1982,5.95526500000000000
rgdpo,HTI,1983,9301.90234375000000000
pop,HTI,1983,6.09669000000000000
rgdpo,HTI,1984,9475.21289062500000000
pop,HTI,1984,6.24033000000000000
rgdpo,HTI,1985,9349.96582031250000000
pop,HTI,1985,6.38419600000000000
rgdpo,HTI,1986,9478.86230468750000000
pop,HTI,1986,6.52754500000000000
rgdpo,HTI,1987,9689.77050781250000000
pop,HTI,1987,6.67056600000000000
rgdpo,HTI,1988,9887.47363281250000000
pop,HTI,1988,6.81334400000000000
rgdpo,HTI,1989,9321.55566406250000000
pop,HTI,1989,6.95630100000000000
rgdpo,HTI,1990,9507.78125000000000000
pop,HTI,1990,7.09973300000000000
rgdpo,HTI,1991,9477.71093750000000000
pop,HTI,1991,7.24339100000000000
rgdpo,HTI,1992,9397.84863281250000000
pop,HTI,1992,7.38697400000000000
rgdpo,HTI,1993,9172.29980468750000000
pop,HTI,1993,7.53070300000000000
rgdpo,HTI,1994,8016.12011718750000000
pop,HTI,1994,7.67491100000000000
rgdpo,HTI,1995,10392.77636718750000000
pop,HTI,1995,7.81980600000000000
rgdpo,HTI,1996,11941.14062500000000000
pop,HTI,1996,7.96554800000000000
rgdpo,HTI,1997,12461.95605468750000000
pop,HTI,1997,8.11195400000000000
rgdpo,HTI,1998,12417.85351562500000000
pop,HTI,1998,8.25848400000000000
rgdpo,HTI,1999,13929.63867187500000000
pop,HTI,1999,8.40439600000000000
rgdpo,HTI,2000,16297.93652343750000000
pop,HTI,2000,8.54920200000000000
rgdpo,HTI,2001,15971.04394531250000000
pop,HTI,2001,8.69256400000000000
rgdpo,HTI,2002,15972.25000000000000000
pop,HTI,2002,8.83473900000000000
rgdpo,HTI,2003,16086.90527343750000000
pop,HTI,2003,8.97655500000000000
rgdpo,HTI,2004,15423.46679687500000000
pop,HTI,2004,9.11918200000000000
rgdpo,HTI,2005,16153.18750000000000000
pop,HTI,2005,9.26340900000000000
rgdpo,HTI,2006,16061.49707031250000000
pop,HTI,2006,9.40947900000000000
rgdpo,HTI,2007,16629.98632812500000000
pop,HTI,2007,9.55695800000000000
rgdpo,HTI,2008,16262.17382812500000000
pop,HTI,2008,9.70513000000000000
rgdpo,HTI,2009,16656.39062500000000000
pop,HTI,2009,9.85295300000000000
rgdpo,IDN,1960,122730.01562500000000000
pop,IDN,1960,94.53263569821370000
rgdpo,IDN,1961,135771.48437500000000000
pop,IDN,1961,96.64360650562520000
rgdpo,IDN,1962,132559.29687500000000000
pop,IDN,1962,98.55338123689450000
rgdpo,IDN,1963,120398.67187500000000000
pop,IDN,1963,100.50678434018900000
rgdpo,ECU,1963,13560.84082031250000000
pop,ECU,1963,4.93048859299609000
rgdpo,ECU,1964,14603.28515625000000000
pop,ECU,1964,5.07917767430329000
rgdpo,ECU,1965,15095.11914062500000000
pop,ECU,1965,5.23261926779025000
rgdpo,ECU,1966,15549.03125000000000000
pop,ECU,1966,5.39095427169455000
rgdpo,ECU,1967,16674.87695312500000000
pop,ECU,1967,5.55432504686523000
rgdpo,ECU,1968,17443.90625000000000000
pop,ECU,1968,5.72251707695442000
rgdpo,ECU,1969,17877.78710937500000000
pop,ECU,1969,5.89531974591149000
rgdpo,ECU,1970,19135.95898437500000000
pop,ECU,1970,6.07252000000000000
rgdpo,ECU,1971,20283.93554687500000000
pop,ECU,1971,6.24883100000000000
rgdpo,ECU,1972,22304.63281250000000000
pop,ECU,1972,6.42870700000000000
rgdpo,ECU,1973,26939.79296875000000000
pop,ECU,1973,6.61191600000000000
rgdpo,ECU,1974,30263.81445312500000000
pop,ECU,1974,6.79820500000000000
rgdpo,ECU,1975,31641.62109375000000000
pop,ECU,1975,6.98739300000000000
rgdpo,ECU,1976,34737.13671875000000000
pop,ECU,1976,7.17939900000000000
rgdpo,ECU,1977,37851.96875000000000000
pop,ECU,1977,7.37423500000000000
rgdpo,ECU,1978,40169.33984375000000000
pop,ECU,1978,7.57195300000000000
rgdpo,ECU,1979,42792.37109375000000000
pop,ECU,1979,7.77265200000000000
rgdpo,ECU,1980,44829.49218750000000000
pop,ECU,1980,7.97644900000000000
rgdpo,ECU,1981,46081.16406250000000000
pop,ECU,1981,8.18319400000000000
rgdpo,ECU,1982,46715.83203125000000000
pop,ECU,1982,8.39293500000000000
rgdpo,ECU,1983,45034.19921875000000000
pop,ECU,1983,8.60621400000000000
rgdpo,ECU,1984,46612.34765625000000000
pop,ECU,1984,8.82374600000000000
rgdpo,ECU,1985,46981.71484375000000000
pop,ECU,1985,9.04597700000000000
rgdpo,ECU,1986,44934.55468750000000000
pop,ECU,1986,9.27290500000000000
rgdpo,ECU,1987,43259.99609375000000000
pop,ECU,1987,9.50413200000000000
rgdpo,ECU,1988,45023.77343750000000000
pop,ECU,1988,9.73917900000000000
rgdpo,ECU,1989,46154.85156250000000000
pop,ECU,1989,9.97738000000000000
rgdpo,ECU,1990,49222.04296875000000000
pop,ECU,1990,10.21808500000000000
rgdpo,ECU,1991,51178.97265625000000000
pop,ECU,1991,10.46098800000000000
rgdpo,ECU,1992,53241.87890625000000000
pop,ECU,1992,10.70567000000000000
rgdpo,ECU,1993,51956.28515625000000000
pop,ECU,1993,10.95120000000000000
rgdpo,ECU,1994,54695.31250000000000000
pop,ECU,1994,11.19647600000000000
rgdpo,ECU,1995,55915.87500000000000000
pop,ECU,1995,11.44057600000000000
rgdpo,ECU,1996,57276.36328125000000000
pop,ECU,1996,11.68348000000000000
rgdpo,ECU,1997,59569.06250000000000000
pop,ECU,1997,11.92499100000000000
rgdpo,ECU,1998,59767.20312500000000000
pop,ECU,1998,12.16388700000000000
rgdpo,ECU,1999,57223.79687500000000000
pop,ECU,1999,12.39869100000000000
rgdpo,ECU,2000,62260.19140625000000000
pop,ECU,2000,12.62859600000000000
rgdpo,ECU,2001,66775.40625000000000000
pop,ECU,2001,12.85275300000000000
rgdpo,ECU,2002,73301.57031250000000000
pop,ECU,2002,13.07205600000000000
rgdpo,ECU,2003,78084.58593750000000000
pop,ECU,2003,13.28960000000000000
rgdpo,ECU,2004,87313.46875000000000000
pop,ECU,2004,13.50964500000000000
rgdpo,ECU,2005,99958.69531250000000000
pop,ECU,2005,13.73523200000000000
rgdpo,ECU,2006,108358.14062500000000000
pop,ECU,2006,13.96749000000000000
rgdpo,ECU,2007,113966.96875000000000000
pop,ECU,2007,14.20547900000000000
rgdpo,ECU,2008,127420.39062500000000000
pop,ECU,2008,14.44760000000000000
rgdpo,ECU,2009,124413.96875000000000000
pop,ECU,2009,14.69131000000000000
rgdpo,GIN,1960,6868.63378906250000000
pop,GIN,1960,3.50124821363669000
rgdpo,GIN,1961,7304.74609375000000000
pop,GIN,1961,3.56385104299943000
rgdpo,GIN,1962,7621.12158203125000000
pop,GIN,1962,3.62857464627320000
rgdpo,GIN,1963,7802.85449218750000000
pop,GIN,1963,3.69513792712405000
rgdpo,GIN,1964,7361.87988281250000000
pop,GIN,1964,3.76362557306377000
rgdpo,GIN,1965,7586.36669921875000000
pop,GIN,1965,3.83402572232361000
rgdpo,GIN,1966,7703.73388671875000000
pop,GIN,1966,3.90634389200532000
rgdpo,GIN,1967,7510.66748046875000000
pop,GIN,1967,3.98056684106471000
rgdpo,GIN,1968,7507.52099609375000000
pop,GIN,1968,4.05676242985325000
rgdpo,GIN,1969,7411.82910156250000000
pop,GIN,1969,4.13503134547780000
rgdpo,GIN,1970,7215.84082031250000000
pop,GIN,1970,4.21544200000000000
rgdpo,GIN,1971,7602.97900390625000000
pop,GIN,1971,4.25910200000000000
rgdpo,GIN,1972,7780.58642578125000000
pop,GIN,1972,4.29320800000000000
rgdpo,GIN,1973,7901.39062500000000000
pop,GIN,1973,4.31950200000000000
rgdpo,GIN,1974,8313.66113281250000000
pop,GIN,1974,4.34074800000000000
rgdpo,GIN,1975,8560.35058593750000000
pop,GIN,1975,4.35973500000000000
rgdpo,GIN,1976,9232.52734375000000000
rgdpo,IDN,2001,759085.25000000000000000
pop,IDN,2001,214.44830100000000000
rgdpo,IDN,2002,770276.81250000000000000
pop,IDN,2002,217.36908700000000000
rgdpo,IDN,2003,780053.18750000000000000
pop,IDN,2003,220.30780900000000000
rgdpo,IDN,2004,850691.12500000000000000
pop,IDN,2004,223.26860600000000000
rgdpo,IDN,2005,925199.37500000000000000
pop,IDN,2005,226.25470300000000000
rgdpo,IDN,2006,1023532.68750000000000000
pop,IDN,2006,229.26398000000000000
rgdpo,IDN,2007,1142481.37500000000000000
pop,IDN,2007,232.29683000000000000
rgdpo,IDN,2008,1365730.00000000000000000
pop,IDN,2008,235.36076500000000000
rgdpo,IDN,2009,1509735.37500000000000000
pop,IDN,2009,238.46516500000000000
rgdpo,JPN,1968,995240.56250000000000000
pop,JPN,1968,101.33780223601300000
rgdpo,JPN,1969,1117312.75000000000000000
pop,JPN,1969,102.54156213249200000
rgdpo,JPN,1970,1233349.00000000000000000
pop,JPN,1970,103.70753700000000000
rgdpo,JPN,1971,1305417.12500000000000000
pop,JPN,1971,105.14287500000000000
rgdpo,JPN,1972,1424087.00000000000000000
pop,JPN,1972,106.61653500000000000
rgdpo,JPN,1973,1541062.12500000000000000
pop,JPN,1973,108.08572900000000000
rgdpo,JPN,1974,1533521.75000000000000000
pop,JPN,1974,109.49505300000000000
rgdpo,JPN,1975,1601717.75000000000000000
pop,JPN,1975,110.80451900000000000
rgdpo,JPN,1976,1708270.00000000000000000
pop,JPN,1976,111.99285800000000000
rgdpo,JPN,1977,1824979.37500000000000000
pop,JPN,1977,113.06784800000000000
rgdpo,JPN,1978,1962215.37500000000000000
pop,JPN,1978,114.05458700000000000
rgdpo,JPN,1979,2095713.62500000000000000
pop,JPN,1979,114.99327400000000000
rgdpo,JPN,1980,2219018.25000000000000000
pop,JPN,1980,115.91210400000000000
rgdpo,JPN,1981,2210524.75000000000000000
pop,JPN,1981,116.82156900000000000
rgdpo,JPN,1982,2181687.25000000000000000
pop,JPN,1982,117.70891900000000000
rgdpo,JPN,1983,2157934.00000000000000000
pop,JPN,1983,118.55209700000000000
rgdpo,JPN,1984,2178793.75000000000000000
pop,JPN,1984,119.31892100000000000
rgdpo,JPN,1985,2250678.50000000000000000
pop,JPN,1985,119.98866300000000000
rgdpo,JPN,1986,2458837.50000000000000000
pop,JPN,1986,120.55145500000000000
rgdpo,JPN,1987,2633404.50000000000000000
pop,JPN,1987,121.02183000000000000
rgdpo,JPN,1988,2902971.25000000000000000
pop,JPN,1988,121.43294200000000000
rgdpo,JPN,1989,3121316.25000000000000000
pop,JPN,1989,121.83114300000000000
rgdpo,JPN,1990,3377821.00000000000000000
pop,JPN,1990,122.24928500000000000
rgdpo,JPN,1991,3595439.25000000000000000
pop,JPN,1991,122.70252700000000000
rgdpo,JPN,1992,3732200.75000000000000000
pop,JPN,1992,123.18035700000000000
rgdpo,JPN,1993,3852766.75000000000000000
pop,JPN,1993,123.65885400000000000
rgdpo,JPN,1994,3980358.50000000000000000
pop,JPN,1994,124.10154600000000000
rgdpo,JPN,1995,4177391.25000000000000000
pop,JPN,1995,124.48330500000000000
rgdpo,JPN,1996,4247369.00000000000000000
pop,JPN,1996,124.79481700000000000
rgdpo,JPN,1997,4278626.00000000000000000
pop,JPN,1997,125.04842400000000000
rgdpo,JPN,1998,4172601.25000000000000000
pop,JPN,1998,125.26640300000000000
rgdpo,JPN,1999,4149478.25000000000000000
pop,JPN,1999,125.48105000000000000
rgdpo,JPN,2000,4251422.50000000000000000
pop,JPN,2000,125.71467400000000000
rgdpo,JPN,2001,4214868.50000000000000000
pop,JPN,2001,125.97429800000000000
rgdpo,JPN,2002,4230063.00000000000000000
pop,JPN,2002,126.24950900000000000
rgdpo,JPN,2003,4295864.00000000000000000
pop,JPN,2003,126.52388400000000000
rgdpo,JPN,2004,4403218.00000000000000000
pop,JPN,2004,126.77308100000000000
rgdpo,JPN,2005,4468057.00000000000000000
pop,JPN,2005,126.97875400000000000
rgdpo,JPN,2006,4511493.50000000000000000
pop,JPN,2006,127.13657600000000000
rgdpo,JPN,2007,4610069.50000000000000000
pop,JPN,2007,127.25001500000000000
rgdpo,JPN,2008,4512246.50000000000000000
pop,JPN,2008,127.31790000000000000
rgdpo,JPN,2009,4286371.50000000000000000
pop,JPN,2009,127.34088400000000000
rgdpo,MAC,1970,1387.97656250000000000
pop,MAC,1970,0.25099700000000000
rgdpo,MAC,1971,1497.87744140625000000
pop,MAC,1971,0.25388100000000000
rgdpo,MAC,1972,1624.78735351563000000
pop,MAC,1972,0.25428200000000000
rgdpo,MAC,1973,2020.24572753906000000
pop,MAC,1973,0.25284500000000000
rgdpo,MAC,1974,2093.15185546875000000
pop,MAC,1974,0.25055000000000000
rgdpo,MAC,1975,2256.53833007813000000
pop,MAC,1975,0.24821300000000000
rgdpo,MAC,1976,2348.89941406250000000
pop,MAC,1976,0.24591500000000000
rgdpo,MAC,1977,2558.61816406250000000
pop,MAC,1977,0.24372900000000000
rgdpo,MAC,1978,2785.69580078125000000
pop,MAC,1978,0.24245800000000000
rgdpo,MAC,1979,2955.72021484375000000
pop,MAC,1979,0.24307300000000000
rgdpo,MAC,1980,3142.93823242188000000
pop,MAC,1980,0.24623600000000000
rgdpo,MAC,1981,3416.42358398438000000
pop,MAC,1981,0.25225800000000000
rgdpo,MAC,1982,3491.09814453125000000
pop,GHA,1970,8.59697700000000000
rgdpo,GHA,1971,25175.43750000000000000
pop,GHA,1971,8.82727300000000000
rgdpo,GHA,1972,22467.63281250000000000
pop,GHA,1972,9.08357500000000000
rgdpo,GHA,1973,24852.12304687500000000
pop,GHA,1973,9.35011100000000000
rgdpo,GHA,1974,27643.32617187500000000
pop,GHA,1974,9.60428000000000000
rgdpo,GHA,1975,24530.41406250000000000
pop,GHA,1975,9.83140900000000000
rgdpo,GHA,1976,22240.56250000000000000
pop,GHA,1976,10.02347100000000000
rgdpo,GHA,1977,24257.31640625000000000
pop,GHA,1977,10.18988900000000000
rgdpo,GHA,1978,24552.19335937500000000
pop,GHA,1978,10.35449000000000000
rgdpo,GHA,1979,23733.10937500000000000
pop,GHA,1979,10.55077000000000000
rgdpo,GHA,1980,24031.31250000000000000
pop,GHA,1980,10.80202500000000000
rgdpo,GHA,1981,22304.09375000000000000
pop,GHA,1981,11.11760800000000000
rgdpo,GHA,1982,19256.03515625000000000
pop,GHA,1982,11.48811200000000000
rgdpo,GHA,1983,19154.39453125000000000
pop,GHA,1983,11.89513000000000000
rgdpo,GHA,1984,21565.30078125000000000
pop,GHA,1984,12.31116600000000000
rgdpo,GHA,1985,23153.13476562500000000
pop,GHA,1985,12.71623800000000000
rgdpo,GHA,1986,23928.97265625000000000
pop,GHA,1986,13.10397500000000000
rgdpo,GHA,1987,24955.80859375000000000
pop,GHA,1987,13.48038100000000000
rgdpo,GHA,1988,27098.34375000000000000
pop,GHA,1988,13.85259700000000000
rgdpo,GHA,1989,26817.72851562500000000
pop,GHA,1989,14.23249300000000000
rgdpo,GHA,1990,27329.84570312500000000
pop,GHA,1990,14.62826000000000000
rgdpo,GHA,1991,29480.88671875000000000
pop,GHA,1991,15.04273600000000000
rgdpo,GHA,1992,30119.50390625000000000
pop,GHA,1992,15.47152700000000000
rgdpo,GHA,1993,30769.18359375000000000
pop,GHA,1993,15.90724400000000000
rgdpo,GHA,1994,31943.57421875000000000
pop,GHA,1994,16.33934400000000000
rgdpo,GHA,1995,33730.84765625000000000
pop,GHA,1995,16.76099100000000000
rgdpo,GHA,1996,33396.50000000000000000
pop,GHA,1996,17.16921400000000000
rgdpo,GHA,1997,39190.84765625000000000
pop,GHA,1997,17.56858300000000000
rgdpo,GHA,1998,38434.21875000000000000
pop,GHA,1998,17.96900600000000000
rgdpo,GHA,1999,43272.97265625000000000
pop,GHA,1999,18.38442600000000000
rgdpo,GHA,2000,46890.79687500000000000
pop,GHA,2000,18.82499400000000000
rgdpo,GHA,2001,44020.84765625000000000
pop,GHA,2001,19.29380400000000000
rgdpo,GHA,2002,45911.00781250000000000
pop,GHA,2002,19.78818100000000000
rgdpo,GHA,2003,47574.53125000000000000
pop,GHA,2003,20.30539600000000000
rgdpo,GHA,2004,52309.96484375000000000
pop,GHA,2004,20.84049300000000000
rgdpo,GHA,2005,54158.48437500000000000
pop,GHA,2005,21.38951400000000000
rgdpo,GHA,2006,52220.62500000000000000
pop,GHA,2006,21.95189100000000000
rgdpo,GHA,2007,55649.49218750000000000
pop,GHA,2007,22.52804100000000000
rgdpo,GHA,2008,61869.41796875000000000
pop,GHA,2008,23.11591900000000000
rgdpo,GHA,2009,60491.10156250000000000
pop,GHA,2009,23.71316400000000000
rgdpo,KGZ,1990,32243.34570312500000000
pop,KGZ,1990,4.39450200000000000
rgdpo,KGZ,1991,31982.09765625000000000
pop,KGZ,1991,4.44178000000000000
rgdpo,KGZ,1992,25258.22265625000000000
pop,KGZ,1992,4.47703800000000000
rgdpo,KGZ,1993,21716.01562500000000000
pop,KGZ,1993,4.50756500000000000
rgdpo,KGZ,1994,16521.74804687500000000
pop,KGZ,1994,4.54360200000000000
rgdpo,KGZ,1995,14232.09472656250000000
pop,KGZ,1995,4.59213500000000000
rgdpo,KGZ,1996,14261.87402343750000000
pop,KGZ,1996,4.65689400000000000
rgdpo,KGZ,1997,11851.76269531250000000
pop,KGZ,1997,4.73476100000000000
rgdpo,KGZ,1998,10782.56542968750000000
pop,KGZ,1998,4.81760800000000000
rgdpo,KGZ,1999,10473.87207031250000000
pop,KGZ,1999,4.89365800000000000
rgdpo,KGZ,2000,10363.35449218750000000
pop,KGZ,2000,4.95485000000000000
rgdpo,KGZ,2001,10188.67285156250000000
pop,KGZ,2001,4.99828600000000000
rgdpo,KGZ,2002,10172.38085937500000000
pop,KGZ,2002,5.02791900000000000
rgdpo,KGZ,2003,11039.17773437500000000
pop,KGZ,2003,5.05086700000000000
rgdpo,KGZ,2004,11637.87500000000000000
pop,KGZ,2004,5.07751500000000000
rgdpo,KGZ,2005,11762.64941406250000000
pop,KGZ,2005,5.11547000000000000
rgdpo,KGZ,2006,13655.86132812500000000
pop,KGZ,2006,5.16664400000000000
rgdpo,KGZ,2007,15523.27246093750000000
pop,KGZ,2007,5.22893700000000000
rgdpo,KGZ,2008,18291.52734375000000000
pop,KGZ,2008,5.30103800000000000
rgdpo,KGZ,2009,18473.42382812500000000
pop,KGZ,2009,5.38031000000000000
rgdpo,LTU,1990,46748.14062500000000000
pop,LTU,1990,3.69739300000000000
rgdpo,LTU,1991,40433.35156250000000000
pop,LTU,1991,3.69935200000000000
rgdpo,LTU,1992,34634.60546875000000000
pop,LTU,1992,3.69078800000000000
rgdpo,LTU,1993,31891.28320312500000000
pop,LTU,1993,3.67390600000000000
rgdpo,HKG,1960,14884.74707031250000000
pop,HKG,1960,3.07467613232989000
rgdpo,HKG,1961,15435.97656250000000000
pop,HKG,1961,3.16745744755875000
rgdpo,HKG,1962,17160.23632812500000000
pop,HKG,1962,3.30452961718481000
rgdpo,HKG,1963,19287.57421875000000000
pop,HKG,1963,3.42020615312115000
rgdpo,HKG,1964,21022.80273437500000000
pop,HKG,1964,3.50388911564270000
rgdpo,HKG,1965,23856.24609375000000000
pop,HKG,1965,3.59717005484061000
rgdpo,HKG,1966,25077.50390625000000000
pop,HKG,1966,3.62916362825540000
rgdpo,HKG,1967,25952.07812500000000000
pop,HKG,1967,3.72204482060403000
rgdpo,HKG,1968,27728.08984375000000000
pop,HKG,1968,3.80192863865103000
rgdpo,HKG,1969,30935.67187500000000000
pop,HKG,1969,3.86311612731437000
rgdpo,HKG,1970,33930.02343750000000000
pop,HKG,1970,3.95819700000000000
rgdpo,HKG,1971,36284.48437500000000000
pop,HKG,1971,4.00576100000000000
rgdpo,HKG,1972,39703.84765625000000000
pop,HKG,1972,4.06840600000000000
rgdpo,HKG,1973,44248.30468750000000000
pop,HKG,1973,4.14759600000000000
rgdpo,HKG,1974,44643.86328125000000000
pop,HKG,1974,4.24351200000000000
rgdpo,HKG,1975,45332.33203125000000000
pop,HKG,1975,4.35530100000000000
rgdpo,HKG,1976,52120.46484375000000000
pop,HKG,1976,4.48581300000000000
rgdpo,HKG,1977,58096.74218750000000000
pop,HKG,1977,4.63332900000000000
rgdpo,HKG,1978,64000.03515625000000000
pop,HKG,1978,4.78658000000000000
rgdpo,HKG,1979,70747.10156250000000000
pop,HKG,1979,4.93029800000000000
rgdpo,HKG,1980,76808.08593750000000000
pop,HKG,1980,5.05368400000000000
rgdpo,HKG,1981,81699.63281250000000000
pop,HKG,1981,5.15205700000000000
rgdpo,HKG,1982,83626.10156250000000000
pop,HKG,1982,5.22881300000000000
rgdpo,HKG,1983,87942.29687500000000000
pop,HKG,1983,5.29121000000000000
rgdpo,HKG,1984,95399.26562500000000000
pop,HKG,1984,5.35046700000000000
rgdpo,HKG,1985,92971.21093750000000000
pop,HKG,1985,5.41479000000000000
rgdpo,HKG,1986,104850.92187500000000000
pop,HKG,1986,5.48696500000000000
rgdpo,HKG,1987,121830.77343750000000000
pop,HKG,1987,5.56459600000000000
rgdpo,HKG,1988,126505.08593750000000000
pop,HKG,1988,5.64465200000000000
rgdpo,HKG,1989,135079.39062500000000000
pop,HKG,1989,5.72216100000000000
rgdpo,HKG,1990,147949.79687500000000000
pop,HKG,1990,5.79403400000000000
rgdpo,HKG,1991,156909.07812500000000000
pop,HKG,1991,5.85733500000000000
rgdpo,HKG,1992,167954.57812500000000000
